"Severity","ThreadID","Date","Time","Application","Message"
"Error","ajp-bio-8012-exec-5568","09/05/13","10:20:12",,"Attribute validation error for tag CFMAIL."
"Error","ajp-bio-8012-exec-5570","09/05/13","10:20:36",,"Attribute validation error for tag CFMAIL."
"Error","ajp-bio-8012-exec-10080","09/13/13","15:05:10",,"Attribute validation error for tag CFMAIL."
"Error","scheduler-1","09/25/13","23:23:54",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-1","09/25/13","23:23:55",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-0","09/25/13","23:24:10",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-0","09/25/13","23:24:10",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-0","09/25/13","23:24:10",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-0","09/25/13","23:24:10",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-0","09/25/13","23:24:10",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-0","09/25/13","23:24:10",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
"Error","scheduler-0","09/25/13","23:24:10",,"javax.mail.MessagingException: Could not connect to SMTP host: fc.standrews-de.org, port: 25, response: 421"
